"","device_id","n_distinct(app_id)"
"996",-8444760144209614848,40
"997",-8444032399793381376,28
"998",-8440952851110393856,49
"999",-8440721454801311744,22
"1000",-8440630265709278208,17
"1001",-8439913974656797696,23
"1002",-8436537820621868032,35
"1003",-8435430861752962048,28
"1004",-8435065095387958272,41
"1005",-8434937729320837120,55
"1006",-8434713546862164992,48
"1007",-8432750053310927872,84
"1008",-8432488148653411328,23
"1009",-8432290048346263552,47
"1010",-8430899495802126336,73
"1011",-8430732446822855680,108
"1012",-8430317516475703296,27
"1013",-8429539821711595520,11
"1014",-8429379600969465856,26
"1015",-8429260851616359424,42
"1016",-8429196117623801856,41
"1017",-8429135336344783872,36
"1018",-8428853393823283200,38
"1019",-8428258684770396160,53
"1020",-8428067374508951552,43
"1021",-8427317997901956096,83
"1022",-8426996949299283968,29
"1023",-8426834882589918208,36
"1024",-8426828988271256576,45
"1025",-8423229336196371456,52
"1026",-8421922653233517568,30
"1027",-8421826674292478976,45
"1028",-8420028542724590592,25
"1029",-8417912014219389952,13
"1030",-8417909748264594432,13
"1031",-8416158623902953472,65
"1032",-8415131104054648832,19
"1033",-8415130508563035136,70
"1034",-8414493380278012928,27
"1035",-8413945933426497536,28
"1036",-8413658880310403072,44
"1037",-8413624744852600832,18
"1038",-8412643697165833216,45
"1039",-8412014160916036608,39
"1040",-8411509523644490752,18
"1041",-8411267487932271616,37
"1042",-8411155279606035456,46
"1043",-8410664755819921408,17
"1044",-8410641794428009472,65
"1045",-8408713932507436032,31
"1046",-8407606867188935680,59
"1047",-8406485687263056896,29
"1048",-8406077343168461824,21
"1049",-8405214478765230080,18
"1050",-8403964128924632064,30
"1051",-8403130299077204992,14
"1052",-8402933489768990720,15
"1053",-8401688106626026496,9
"1054",-8400680425554013184,36
"1055",-8400574174524138496,83
"1056",-8399950801506065408,28
"1057",-8399845814997642240,91
"1058",-8399636225963180032,20
"1059",-8399321111200837632,30
"1060",-8399200018323482624,54
"1061",-8398317070825713664,33
"1062",-8397966325970790400,41
"1063",-8397927529026584576,65
"1064",-8397256519605905408,19
"1065",-8396990124102863872,27
"1066",-8395258072524399616,22
"1067",-8394620485711180800,29
"1068",-8392768189424701440,26
"1069",-8391558415690973184,13
"1070",-8391136660816120832,11
"1071",-8390984583096871936,20
"1072",-8390528605652775936,41
"1073",-8389765333308859392,23
"1074",-8388850687532084224,25
"1075",-8388630307706568704,57
"1076",-8387565800109152256,69
"1077",-8386661297610068992,30
"1078",-8386469254168045568,38
"1079",-8385563412194178048,43
"1080",-8384760667389981696,84
"1081",-8382476895154119680,41
"1082",-8382006046590136320,84
"1083",-8381874657783063552,63
"1084",-8380320801564693504,10
"1085",-8379430671544473600,55
"1086",-8378834356271315968,27
"1087",-8378704684140683264,110
"1088",-8376820842095294464,23
"1089",-8375018069988037632,42
"1090",-8374303025330777088,36
"1091",-8373775120252184576,11
"1092",-8373166043243248640,36
"1093",-8372446111800699904,67
"1094",-8371444428465225728,25
"1095",-8369554081907970048,57
"1096",-8369459480651126784,39
"1097",-8369037431582824448,50
"1098",-8368709434366126080,20
"1099",-8368618057354517504,31
"1100",-8367857271888126976,126
"1101",-8367620592223467520,40
"1102",-8365968811472311296,32
"1103",-8365442983660835840,34
"1104",-8365094294784389120,57
"1105",-8361796801002522624,118
"1106",-8360602133028322304,40
"1107",-8358703198824267776,44
"1108",-8357181837122864128,57
"1109",-8354250679043442688,20
"1110",-8353633601469212672,80
"1111",-8352606347863185408,19
"1112",-8352183645084568576,49
"1113",-8349623221490734080,33
"1114",-8349004222727926784,63
"1115",-8347088179421370368,37
"1116",-8347048438655592448,31
"1117",-8346399363610915840,58
"1118",-8345274263736281088,19
"1119",-8345111523099600896,65
"1120",-8345021609468277760,37
"1121",-8344621426513702912,52
"1122",-8343106416205054976,26
"1123",-8343081500277081088,33
"1124",-8342792798205947904,40
"1125",-8342246469911148544,33
"1126",-8340828859668515840,126
"1127",-8340539519427340288,26
"1128",-8340098378141155328,36
"1129",-8339966551196561408,16
"1130",-8.338715556782e+18,49
"1131",-8336892249288702976,23
"1132",-8335940766734689280,73
"1133",-8334566785815095296,29
"1134",-8333689748421124096,25
"1135",-8332557417433969664,20
"1136",-8330819732504742912,15
"1137",-8330768594253488128,16
"1138",-8329033577154352128,36
"1139",-8328909341264494592,24
"1140",-8326938081750173696,17
"1141",-8326795566055360512,23
"1142",-8324745206935894016,56
"1143",-8324527123679106048,86
"1144",-8323972581689757696,87
"1145",-8322852716893620224,23
"1146",-8322119955275641856,48
"1147",-8321908479986132992,31
"1148",-8321594374077799424,21
"1149",-8321355257761061888,41
"1150",-8320233521923969024,57
"1151",-8319263843844783104,47
"1152",-8319083348864700416,109
"1153",-8318939914450418688,24
"1154",-8318863315042253824,124
"1155",-8318201297884514304,9
"1156",-8317619256917015552,59
"1157",-8316064722495731712,17
"1158",-8314392160977393664,59
"1159",-8314251515469441024,29
"1160",-8313023600775165952,13
"1161",-8312442462097714176,77
"1162",-8310015195539444736,29
"1163",-8309820402004676608,49
"1164",-8309521033676465152,32
"1165",-8309175053894592512,34
"1166",-8309150638608489472,48
"1167",-8308855320293591040,63
"1168",-8308623801383301120,109
"1169",-8306796565967918080,58
"1170",-8305484070001360896,8
"1171",-8304882083777792000,66
"1172",-8304402565778212864,12
"1173",-8304122747977707520,35
"1174",-8302178691154813952,25
"1175",-8302001562494008320,21
"1176",-8301885848085398528,14
"1177",-8301831445747791872,10
"1178",-8301650690669787136,39
"1179",-8301240168600927232,53
"1180",-8300989452721725440,59
"1181",-8300682027918593024,48
"1182",-8300573047674277888,35
"1183",-8300298884909497344,75
"1184",-8299634280717427712,58
"1185",-8298894765634994176,62
"1186",-8297467375165357056,11
"1187",-8296813404897347584,36
"1188",-8295503311185390592,27
"1189",-8295222463446744064,63
"1190",-8293799387572099072,57
"1191",-8292173949994693632,30
"1192",-8291987701493342208,36
"1193",-8291181727019154432,21
"1194",-8291163606164727808,55
"1195",-8291031721825406976,40
"1196",-8290009579228585984,122
"1197",-8288726028568983552,20
"1198",-8288591004196636672,27
"1199",-8288107429764907008,22
"1200",-8286584469185878016,31
"1201",-8285746713454474240,105
"1202",-8284102306574864384,60
"1203",-8283967910318754816,18
"1204",-8283943097630928896,25
"1205",-8283885464900433920,24
"1206",-8283831035232336896,26
"1207",-8283117190944282624,39
"1208",-8282411334911930368,54
"1209",-8279467529862939648,13
"1210",-8277787744748852224,21
"1211",-8275146541906902016,30
"1212",-8273967624508164096,48
"1213",-8273040339334491136,32
"1214",-8269233040446639104,18
"1215",-8268393243575906304,20
"1216",-8267698091849464832,30
"1217",-8267021121336799232,83
"1218",-8266060474638462976,37
"1219",-8265384200306227200,21
"1220",-8264412248895169536,68
"1221",-8264294442883283968,39
"1222",-8263887049499053056,24
"1223",-8263208485823447040,32
"1224",-8260683887967679488,53
"1225",-8260468264341481472,51
"1226",-8258637437407986688,20
"1227",-8258568461283136512,68
"1228",-8256469192628429824,19
"1229",-8256371947603166208,46
"1230",-8255899691372264448,4
"1231",-8254559087427602432,23
"1232",-8254450270568230912,17
"1233",-8254125094305070080,59
"1234",-8253598202904686592,72
"1235",-8252179115584647168,17
"1236",-8251164390418157568,29
"1237",-8249526588670832640,39
"1238",-8248313027338435584,26
"1239",-8246059292821443584,38
"1240",-8245326936262484992,127
"1241",-8243235552366252032,14
"1242",-8242737709506735104,15
"1243",-8241952332260662272,37
"1244",-8241595951386189824,20
"1245",-8241517487191114752,30
"1246",-8241422402621337600,16
"1247",-8240927305918171136,29
"1248",-8240852966411626496,11
"1249",-8239931135553318912,18
"1250",-8238018502287480832,81
"1251",-8237872786744190976,45
"1252",-8237639017401809920,67
"1253",-8236029394298854400,31
"1254",-8235673055412357120,39
"1255",-8234804340714405888,51
"1256",-8234501935299428352,13
"1257",-8234463151245930496,16
"1258",-8234087272072324096,11
"1259",-8233783927591593984,46
"1260",-8233000477600507904,55
"1261",-8230593223215547392,44
"1262",-8230348034024096768,71
"1263",-8230049923515469824,40
"1264",-8229941283107646464,26
"1265",-8229437799755836416,41
"1266",-8228157545773264896,34
"1267",-8227862082209135616,61
"1268",-8227754105013228544,28
"1269",-8227304686507134976,22
"1270",-8225142007900434432,45
"1271",-8224953330746523648,45
"1272",-8223052020390621184,10
"1273",-8222611319131970560,48
"1274",-8222296895119609856,23
"1275",-8221244492918227968,24
"1276",-8220966055576028160,48
"1277",-8217811419341130752,22
"1278",-8216528422913028096,8
"1279",-8216005050082782208,33
"1280",-8215142720452278272,21
"1281",-8211937108441755648,57
"1282",-8211225194926245888,43
"1283",-8209641258239814656,21
"1284",-8209477773129490432,24
"1285",-8208572687180581888,24
"1286",-8208409769911578624,30
"1287",-8207856851551708160,18
"1288",-8206965605494797312,96
"1289",-8206695197105323008,20
"1290",-8206207420552744960,37
"1291",-8205349019172633600,20
"1292",-8204264890164649984,28
"1293",-8201576040435464192,37
"1294",-8201072421709417472,43
"1295",-8199784633341807616,18
"1296",-8199777483878779904,32
"1297",-8198276050685170688,18
"1298",-8198123817736223744,42
"1299",-8198084213434727424,58
"1300",-8196051914259031040,25
"1301",-8195816569128397824,53
"1302",-8193803416524641280,43
"1303",-8192002959829268480,43
"1304",-8190724704655919104,16
"1305",-8190309212948323328,54
"1306",-8189672086477639680,3
"1307",-8187460117102578688,28
"1308",-8187453748427860992,73
"1309",-8187277989057323008,40
"1310",-8185367069923802112,68
"1311",-8183343943123482624,59
"1312",-8182935508672621568,120
"1313",-8182466045892472832,48
"1314",-8182141642573793280,70
"1315",-8180147862247454720,40
"1316",-8179719224030838784,53
"1317",-8178011017730625536,40
"1318",-8177907133046132736,41
"1319",-8174852371197890560,27
"1320",-8173569508861816832,28
"1321",-8173257546208166912,37
"1322",-8170848926947638272,47
"1323",-8170146072812130304,33
"1324",-8169476451081539584,55
"1325",-8169457377618826240,77
"1326",-8168297411668534272,85
"1327",-8167943994596441088,14
"1328",-8167786998992613376,32
"1329",-8167249355060644864,14
"1330",-8167176708191602688,21
"1331",-8166554328909987840,28
"1332",-8165579791386107904,44
"1333",-8165252275151057920,21
"1334",-8164343485932809216,37
"1335",-8163950559213451264,83
"1336",-8163940381723904000,124
"1337",-8163467676123120640,55
"1338",-8162649153652758528,17
"1339",-8162453313094131712,14
"1340",-8161910503433321472,45
"1341",-8161668062299380736,28
"1342",-8160954958172591104,24
"1343",-8160476939091296256,40
"1344",-8160163826533079040,86
"1345",-8159781176361787392,42
"1346",-8159383278530338816,12
"1347",-8158716989521957888,9
"1348",-8158349103167619072,30
"1349",-8158280317971928064,52
"1350",-8157917553990093824,35
"1351",-8156272827678733312,30
"1352",-8155012585509721088,41
"1353",-8153687413579116544,13
"1354",-8153343000646777856,46
"1355",-8152545366073102336,43
"1356",-8150309203417576448,64
"1357",-8148793496478158848,29
"1358",-8147069279422219264,30
"1359",-8146516170823798784,38
"1360",-8146228276219950080,42
"1361",-8145167115256726528,36
"1362",-8144822930840747008,32
"1363",-8143667592716384256,19
"1364",-8142808770866592768,31
"1365",-8141562064799954944,23
"1366",-8140229717565118464,29
"1367",-8140149142467026944,16
"1368",-8139136456862038016,33
"1369",-8138774571936578560,16
"1370",-8138238693505304576,15
"1371",-8138100208350560256,75
"1372",-8137754478400770048,80
"1373",-8137621917426525184,49
"1374",-8135870663994011648,32
"1375",-8133718432859469824,37
"1376",-8132996585448808448,71
"1377",-8132857933683676160,39
"1378",-8131328438014546944,34
"1379",-8131273722426133504,12
"1380",-8130741562863909888,21
"1381",-8129655779260576768,66
"1382",-8129090830422805504,23
"1383",-8128951510768702464,28
"1384",-8127669158345621504,44
"1385",-8126920323955558400,24
"1386",-8126395711693090816,45
"1387",-8124339545041071104,40
"1388",-8122232684934691840,61
"1389",-8121064061972938752,16
"1390",-8119276113811053568,18
"1391",-8118239565583341568,15
"1392",-8117663873409316864,30
"1393",-8117352431146126336,46
"1394",-8116958797042142208,32
"1395",-8115744418230206464,61
"1396",-8114645120388883456,61
"1397",-8114440892772881408,60
"1398",-8114418839212865536,35
"1399",-8113757935021918208,38
"1400",-8113544027533841408,8
"1401",-8113187737710075904,34
"1402",-8112902549695342592,70
"1403",-8112572663834378240,33
"1404",-8.112063562137e+18,36
"1405",-8112007505723465728,52
"1406",-8111909620891314176,45
"1407",-8110197787909427200,38
"1408",-8108817185979845632,18
"1409",-8108123093839422464,49
"1410",-8107975583361220608,24
"1411",-8107488240724501504,38
"1412",-8106907372370267136,36
"1413",-8106461167838036992,34
"1414",-8105377562412087296,40
"1415",-8104721877553748992,21
"1416",-8104610752774077440,19
"1417",-8103481365885974528,104
"1418",-8102087444371823616,51
"1419",-8099655896448649216,48
"1420",-8099289646600449024,22
"1421",-8098327594905866240,53
"1422",-8097836359672970240,24
"1423",-8097242702967543808,32
"1424",-8094588021389725696,8
"1425",-8094153883614385152,28
"1426",-8093169396417523712,24
"1427",-8090798871574551552,31
"1428",-8089951405961981952,27
"1429",-8089003881526324224,28
"1430",-8088924133355674624,39
"1431",-8087658374998393856,39
"1432",-8085503231092488192,39
"1433",-8084257851004050432,69
"1434",-8082325056005803008,68
"1435",-8077714831468928000,24
"1436",-8076042624622528512,17
"1437",-8075855534756497408,14
"1438",-8075157254809848832,19
"1439",-8074833837966650368,50
"1440",-8073713984729393152,9
"1441",-8073240711591819264,16
"1442",-8071118754033930240,10
"1443",-8070827330211062784,74
"1444",-8068067312908344320,27
"1445",-8067318129215403008,26
"1446",-8066472367836206080,29
"1447",-8066128394406848512,26
"1448",-8065402420148310016,58
"1449",-8065276269961252864,18
"1450",-8064601734696909824,17
"1451",-8064427435865010176,29
"1452",-8064339390767960064,14
"1453",-8064059266298662912,25
"1454",-8062616309671626752,87
"1455",-8062097169773834240,27
"1456",-8060821165622634496,7
"1457",-8060472328412658688,39
"1458",-8060006852957807616,37
"1459",-8057451721976248320,42
"1460",-8056833321547433984,44
"1461",-8056687847524534272,16
"1462",-8055909210595694592,105
"1463",-8055751200931889152,41
"1464",-8055446065406727168,47
"1465",-8054273787309787136,14
"1466",-8053808624594834432,66
"1467",-8053431126283482112,26
"1468",-8052480120296120320,63
"1469",-8051970722764509184,50
"1470",-8051725132430827520,103
"1471",-8050526526416086016,20
"1472",-8050405025022614528,24
"1473",-8049765710637320192,23
"1474",-8047697671301024768,40
"1475",-8047215535252656128,38
"1476",-8047127674620207104,50
"1477",-8044924454313288704,64
"1478",-8044079870506304512,51
"1479",-8043637295126587392,31
"1480",-8043462271512420352,84
"1481",-8042027671700398080,23
"1482",-8041685202556437504,35
"1483",-8040991291022458880,19
"1484",-8040917208350247936,43
"1485",-8040019798467012608,39
"1486",-8037146100762496000,51
"1487",-8036879440891026432,86
